postcode,constituency,projectTitle,euContribution,amount,website,myEuId,myeuURL
E14 9QQ,Poplar and Limehouse postcodes.csv,European Personnel Selection Office (26.01.20),8951.0,74369.0,,fts_2016_50366,https://www.myeu.uk/postcode/E14/9QQ
E14 9QQ,Poplar and Limehouse postcodes.csv,European Personnel Selection Office (26.01.20),1624.0,16238.0,,fts_2016_68964,https://www.myeu.uk/postcode/E14/9QQ
E14 9QQ,Poplar and Limehouse postcodes.csv,European Personnel Selection Office (26.01.20),9164.0,11691.0,,fts_2016_71933,https://www.myeu.uk/postcode/E14/9QQ
E14 9QQ,Poplar and Limehouse postcodes.csv,European Personnel Selection Office (26.01.20),59837.0,797675.0,,fts_2017_25045,https://www.myeu.uk/postcode/E14/9QQ
E14 9QQ,Poplar and Limehouse postcodes.csv,European Personnel Selection Office (26.01.20),57563.0,307033.0,,fts_2017_34806,https://www.myeu.uk/postcode/E14/9QQ
E14 9QQ,Poplar and Limehouse postcodes.csv,European Personnel Selection Office (26.01.20),20302.0,76367.0,,fts_2017_51072,https://www.myeu.uk/postcode/E14/9QQ
E14 9QQ,Poplar and Limehouse postcodes.csv,European Personnel Selection Office (26.01.20),44659.0,44659.0,,fts_2017_57069,https://www.myeu.uk/postcode/E14/9QQ
E14 9SG,Poplar and Limehouse postcodes.csv,Combining Optics and SDN In next Generation data centre Networks,,7857561.0,,fp7_189116_955738091,https://www.myeu.uk/postcode/E14/9SG
E14 9SG,Poplar and Limehouse postcodes.csv,OpenFlow Experiment in Real-Time Internet Edutainment,13180.0,1548976.0,,fp7_105732_955738091,https://www.myeu.uk/postcode/E14/9SG
E14 9SG,Poplar and Limehouse postcodes.csv,Investigating RINA as an Alternative to TCP/IP,20641.0,1009036.0,,fp7_106030_955738091,https://www.myeu.uk/postcode/E14/9SG
E14 9SH,Poplar and Limehouse postcodes.csv,Physics of Complex Colloids: Equilibrium and Driven,80485.0,4009815.0,,fp7_92693_996187964,https://www.myeu.uk/postcode/E14/9SH
E14 9SH,Poplar and Limehouse postcodes.csv,Quantitative Estimation of Earth's Seismic Sources and Structure,182032.0,4281934.0,,fp7_92613_996187964,https://www.myeu.uk/postcode/E14/9SH
E14 9SH,Poplar and Limehouse postcodes.csv,Waves and Wave-Based Imaging in Virtual and Experimental Environments,224574.0,2652571.0,,h2020_193866_996187964,https://www.myeu.uk/postcode/E14/9SH
E14 9TS,Poplar and Limehouse postcodes.csv,Next Station: Improving Professional Skills in Galicia,1186933.0,,http://www.come2england.com,erasmus_2016-1-ES01-KA102-024869_37,https://www.myeu.uk/postcode/E14/9TS
E14 9TS,Poplar and Limehouse postcodes.csv,We wanna change,56788.0,,http://www.come2england.com,erasmus_2017-1-IT02-KA101-035875_3,https://www.myeu.uk/postcode/E14/9TS
E14 9TS,Poplar and Limehouse postcodes.csv,"S.E.A.S. - Study, Employment, Activities for students",458579.0,,http://www.come2england.com,erasmus_2018-1-IT01-KA102-006280_13,https://www.myeu.uk/postcode/E14/9TS
E14 9XL,Poplar and Limehouse postcodes.csv,,498001.0,,http://www.metrodomegroup.com,creative_555321-CREA-1-2014-2-DE-MED-MARKETACC_6,https://www.myeu.uk/postcode/E14/9XL
E1W 1AA,Poplar and Limehouse postcodes.csv,A Life-cycle Autonomous Modular System for Aircraft Material State Evaluation and Restoring System,,3402919.0,http://www.bath.ac.uk/rdso/alamsa/,fp7_103931_953961827,https://www.myeu.uk/postcode/E1W/1AA
E1W 1AW,Poplar and Limehouse postcodes.csv,Inclusive Future-Internet Web Services,62370.0,2294259.0,,fp7_96791_983432270,https://www.myeu.uk/postcode/E1W/1AW
E1W 1AW,Poplar and Limehouse postcodes.csv,Wirtschaft und Handel im europäischen Sprachraum - Trinationale Wege der Berufsbildung IV,112199.0,,http://www.central-college.com,erasmus_2018-1-DE02-KA102-004373_3,https://www.myeu.uk/postcode/E1W/1AW
E1W 1AW,Poplar and Limehouse postcodes.csv,Development of methods and skills for intercultural communication in Business and Management,28622.0,,http://www.central-college.com,erasmus_2018-1-DE02-KA102-004585_1,https://www.myeu.uk/postcode/E1W/1AW
E1W 1AZ,Poplar and Limehouse postcodes.csv,Risk Management and Risk Reporting,117646.0,3176285.0,,fp7_92978_998383753,https://www.myeu.uk/postcode/E1W/1AZ
E1W 1LD,Poplar and Limehouse postcodes.csv,HLW St. Josef abroad,36107.0,,http://www.guoman.com,erasmus_2016-1-AT01-KA102-016560_4,https://www.myeu.uk/postcode/E1W/1LD
E1W 1LD,Poplar and Limehouse postcodes.csv,HLW St. Josef in Europa,48528.0,,http://www.guoman.com,erasmus_2017-1-AT01-KA102-034940_6,https://www.myeu.uk/postcode/E1W/1LD
E1W 1YW,Poplar and Limehouse postcodes.csv,Other management expenditure (07.01.02.11),629.0,666104.0,,fts_2016_25064,https://www.myeu.uk/postcode/E1W/1YW
E1W 1YW,Poplar and Limehouse postcodes.csv,Training for housing support,137096.0,,http://www.mungos.org,erasmus_2016-1-HU01-KA202-022939_2,https://www.myeu.uk/postcode/E1W/1YW
E1W 2PA,Poplar and Limehouse postcodes.csv,Building Resourceful and Resilient Communities through Adaptive and Transformative Environmental Practice,,3390279.0,,h2020_211741_918740545,https://www.myeu.uk/postcode/E1W/2PA
E1W 2PA,Poplar and Limehouse postcodes.csv,MEDIA -programme — Operating transnationally and internationally and promoting transnational circulation and mobility (09.05.01),5033.0,531594.0,,fts_2017_28571,https://www.myeu.uk/postcode/E1W/2PA
E2 9RF,Poplar and Limehouse postcodes.csv,Mondriaan European ExperienceTwee,72001.0,,http://www.mirjamrouden.com,erasmus_2015-1-NL01-KA102-008674_13,https://www.myeu.uk/postcode/E2/9RF
E2 9RF,Poplar and Limehouse postcodes.csv,Mondriaan European Experience Three: International Natural Gathering,90142.0,,http://www.mirjamrouden.com,erasmus_2016-1-NL01-KA102-022798_13,https://www.myeu.uk/postcode/E2/9RF
E2 9RF,Poplar and Limehouse postcodes.csv,Mondriaan More Mobilities,165665.0,,http://www.mirjamrouden.com,erasmus_2017-1-NL01-KA116-035042_7,https://www.myeu.uk/postcode/E2/9RF
E2 9RF,Poplar and Limehouse postcodes.csv,E+: weg naar het buitenland door Mondriaan,214738.0,,http://www.mirjamrouden.com,erasmus_2018-1-NL01-KA116-038843_9,https://www.myeu.uk/postcode/E2/9RF
E3 4HL,Poplar and Limehouse postcodes.csv,Community Sports Coaching Mobility Project,21026.0,,http://www.communitysports.org.uk,erasmus_2016-1-UK01-KA102-023719_coordinator,https://www.myeu.uk/postcode/E3/4HL
E3 4HL,Poplar and Limehouse postcodes.csv,Community Sports Coaching Mobility Project 2017,161264.0,,http://www.communitysports.org.uk,erasmus_2017-1-UK01-KA102-035849_coordinator,https://www.myeu.uk/postcode/E3/4HL
E3 4HL,Poplar and Limehouse postcodes.csv,Community Sports Coaching Mobility Project 2018,180371.0,,http://www.communitysports.org.uk,erasmus_2018-1-UK01-KA102-047115_coordinator,https://www.myeu.uk/postcode/E3/4HL
EC3N 4QN,Poplar and Limehouse postcodes.csv,Support expenditure for research and innovation programmes in the ‘Research and innovation’ policy area (08.01.05),24563.0,24563.0,,fts_2017_63909,https://www.myeu.uk/postcode/EC3N/4QN
